key,originalName,tags
JOR-632B77728443-343B93615180-X-250058,Balad ash Shaykh,"{'name': 'بلد الشيخ', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-11264115,Khushaybah ash Sharqīyah,"{'name': 'خشيبة الغربية', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-11264115,Khushaybah ash Sharqīyah,"{'name': 'الهونة', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-248755,Juwayr,"{'int_name': 'Juweir', 'is_in': 'Jordan, الأردن', 'name': 'جوير', 'name:ar': 'جوير', 'name:de': 'Juweir', 'name:en': 'Juweir', 'name:fr': 'Juweir', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-248901,Jaḩrā’,"{'int_name': 'Jaḩrah; Jahrah', 'is_in': 'Jordan, الأردن', 'name': 'جحرة', 'name:ar': 'جحرة', 'name:de': 'Jahrah', 'name:en': 'Jahrah', 'name:fr': 'Jahrah', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-246367,Dār al Bāshā,"{'int_name': 'Balad al Bāshā; Balad al Basha', 'is_in': 'Jordan, الأردن', 'name': 'بلد الباشا', 'name:ar': 'بلد الباشا', 'name:de': 'Balad al Basha', 'name:en': 'Balad al Basha', 'name:fr': 'Balad al Basha', 'place': 'village'}"
JOR-632B77728443-343B11539260-X-250726,Al Buwayḑah,"{'int_name': 'El Boweida; Al Boweida; Al Buwayda; Buweida', 'is_in': 'Jordan, الأردن', 'name': 'البويضا', 'name:ar': 'البويضا', 'name:de': 'Al Boweida', 'name:en': 'Al Boweida', 'name:fr': 'Al Boweida', 'place': 'village'}"
JOR-632B11138086-343B19356030-X-247726,Natl,"{'name': 'نتل', 'place': 'village'}"
JOR-632B75121501-343B85919674-X-12142076,Başşat ‘Uqlah,"{'name': 'العامرية', 'place': 'village'}"
JOR-632B77728443-343B11409548-X-248798,Juffayn,"{'int_name': 'Khirbat Tha‘lā’; Khirbat Thala', 'is_in': 'Jordan, الأردن', 'name': 'خربة ثعلاء', 'name:ar': 'خربة ثعلاء', 'name:de': 'Khirbat Thala', 'name:en': 'Khirbat Thala', 'name:fr': 'Khirbat Thala', 'place': 'village'}"
JOR-632B77728443-343B11409548-X-248798,Juffayn,"{'name': 'جفين', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-246362,Umm al Khirwa‘,"{'int_name': 'Um el Khirwa‘; Um al Khirwa; Um Kharwa', 'is_in': 'Jordan, الأردن', 'name': 'أم الخروع', 'name:ar': 'أم الخروع', 'name:de': 'Um al Khirwa', 'name:en': 'Um al Khirwa', 'name:fr': 'Um al Khirwa', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-246362,Umm al Khirwa‘,"{'alt_name': 'خربة شيخ حسين', 'int_name': 'Khirbat Sheikh Husein, Khirbat Sheikh Husein', 'is_in': 'Jordan, الأردن', 'name': 'خربة شيخ حسين', 'name:ar': 'خربة شيخ حسين', 'name:ar1': 'خربة شيخ حسين', 'name:de': 'Khirbat Sheikh Husein', 'name:en': 'Khirbat Sheikh Husein', 'name:fr': 'Khirbat Sheikh Husein', 'place': 'village'}"
JOR-632B82459032-343B17003955-X-248924,‘Izbat al Bishārāt,"{'int_name': 'Hasan el Falāh; Hasan al Falah', 'is_in': 'Jordan, الأردن', 'name': 'حسن الفلاح', 'name:ar': 'حسن الفلاح', 'name:de': 'Hasan al Falah', 'name:en': 'Hasan al Falah', 'name:fr': 'Hasan al Falah', 'place': 'village'}"
JOR-632B82459032-343B17003955-X-248924,‘Izbat al Bishārāt,"{'int_name': 'Sulaymān an Nāşir; Sulayman al Nasir; Suleiman al Nasir', 'is_in': 'Jordan, الأردن', 'name': 'سليمان الناصر', 'name:ar': 'سليمان الناصر', 'name:de': 'Sulayman al Nasir', 'name:en': 'Sulayman al Nasir', 'name:fr': 'Sulayman al Nasir', 'place': 'village'}"
JOR-632B81527021-343B87318583-X-7015848,Ruwāth,"{'int_name': 'Sayl Ray‘ā; Sayl Raya', 'is_in': 'Jordan, الأردن', 'name': 'سيل ريعا', 'name:ar': 'سيل ريعا', 'name:de': 'Sayl Raya', 'name:en': 'Sayl Raya', 'name:fr': 'Sayl Raya', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-245989,Waqqāş,"{'name': 'وقاص', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-250231,Sulaykhāt,"{'int_name': 'Suleikhāt;Suleikhat', 'is_in': 'Jordan, الأردن', 'name': 'السليخات', 'name:ar': 'السليخات', 'name:de': 'Suleikhat', 'name:en': 'Suleikhat', 'name:fr': 'Suleikhat', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-250231,Sulaykhāt,"{'name': 'سليخات', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-11618280,Ḩayy Wādī Zayd,"{'int_name': 'El Tafile;Al Tafile;Al Tafilah;Tafile, Tofel;Tufailah', 'is_in': 'Jordan, الأردن', 'name': 'الطفيلة', 'name:ar': 'الطفيلة', 'name:de': 'Tafila', 'name:en': 'Al Tafile', 'name:fr': 'Al Tafile', 'name:hi': 'टफिला', 'name:ml': 'ടഫീല', 'name:ru': 'Эт-Тафила', 'place': 'town', 'wikidata': 'Q2550996', 'wikipedia': 'en:Tafilah'}"
JOR-632B71649373-343B30313862-X-10793675,Tala Bay,"{'GNS:id': '10509525', 'name': 'اليمانية', 'name:ar': 'اليمانية', 'name:en': 'Al Yamānīyah', 'place': 'village', 'source': 'GNS'}"
JOR-632B71649373-343B30313862-X-10793675,Tala Bay,"{'alt_name:ar': 'تالا باي', 'name': 'تالا بي', 'name:ar': 'تالا بي', 'name:en': 'Tala Bay', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-250641,Al Jirm,"{'int_name': 'Khirbat el Ḥamma; Khirbat al Hamma', 'is_in': 'Jordan, الأردن', 'name': 'خربة الحمة', 'name:ar': 'خربة الحمة', 'name:de': 'Khirbat al Hamma', 'name:en': 'Khirbat al Hamma', 'name:fr': 'Khirbat al Hamma', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-250641,Al Jirm,"{'int_name': 'El Jirm; Al Jirm', 'is_in': 'Jordan, الأردن', 'name': 'الجرن', 'name:ar': 'الجرن', 'name:de': 'Al Jirm', 'name:en': 'Al Jirm', 'name:fr': 'Al Jirm', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-250707,Al Ḩaddādah,"{'name': 'المعراض', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-250707,Al Ḩaddādah,"{'name': 'الحداده', 'name:fr': 'Hadada', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-250707,Al Ḩaddādah,"{'amenity': 'refugee_site', 'name': 'مخيم جرش', 'name:ar': 'مخيم جرش', 'name:en': 'Jerash camp', 'name:fr': 'Camp de Jerash', 'place': 'village', 'wikidata': 'Q12241545', 'wikipedia': 'ar:مخيم جرش'}"
JOR-632B48316240-343B14208622-X-248498,Ḩayy Shawmar,"{'name': 'ضاحية البستان', 'name:fr': 'Al Bustan', 'place': 'town'}"
JOR-632B40598658-343B60908809-X-250642,Al Jazzāzah,"{'name': 'RSCN Dibeen Forest Reserve', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-250642,Al Jazzāzah,"{'int_name': 'Al Jazzāzah; Al Jazzazah; Jazzaza', 'is_in': 'Jordan, الأردن', 'name': 'الجزازة', 'name:ar': 'الجزازة', 'name:de': 'Al Jazzazah', 'name:en': 'Al Jazzazah', 'name:fr': 'Al Jazzazah', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-248507,Najdah,"{'name': 'برما', 'name:ar': 'برما', 'name:de': 'Burma', 'name:en': 'Burma', 'name:fr': 'Burma', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-248507,Najdah,"{'int_name': 'Khirbat Najdah', 'name': 'خربة نجدة', 'name:ar': 'خربة نجدة', 'name:de': 'Khirbat Najdah', 'name:en': 'Khirbat Najdah', 'name:fr': 'Khirbat Najdah', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-248507,Najdah,"{'name': 'نجدة', 'place': 'village'}"
JOR-632B48316240-343B14208622-X-247170,Şābir,"{'name': 'ام البيار', 'place': 'village'}"
JOR-632B67270147-343B21339030-X-7015815,Az Zubayrīyah,"{'int_name': 'Najl; Nijil', 'is_in': 'Jordan, الأردن', 'name': 'نجل', 'name:ar': 'نجل', 'name:de': 'Najl', 'name:en': 'Najl', 'name:fr': 'Najl', 'place': 'village'}"
JOR-632B67270147-343B21339030-X-7015815,Az Zubayrīyah,"{'int_name': 'Al Sabiriya; Sabiriya', 'is_in': 'Jordan, الأردن', 'name': 'الزبيرية', 'name:ar': 'الزبيرية', 'name:de': 'Sabiriya', 'name:en': 'Sabiriya', 'name:fr': 'Sabiriya', 'place': 'village'}"
JOR-632B48316240-343B14208622-X-407177,Al ‘Umarī,"{'GNS:dsg_code': 'PPL', 'GNS:dsg_name': 'populated place', 'GNS:id': '185226', 'int_name': 'Mujamma‘ al Ḩadīthah', 'name': 'مجمع الحديثة', 'name:ar': 'مجمع الحديثة', 'name:de': 'Mujamma` al Hadithah', 'name:en': 'Mujamma` al Hadithah', 'name:fr': 'Mujamma` al Hadithah', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-249306,Hām,"{'int_name': 'Hām; Ham', 'is_in': 'Jordan, الأردن', 'name': 'هام', 'name:ar': 'هام', 'name:de': 'Ham', 'name:en': 'Ham', 'name:fr': 'Ham', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-249306,Hām,"{'name': 'ناطفة', 'place': 'village'}"
JOR-632B77728443-343B11409548-X-251046,Abū al Qayn,"{'int_name': 'Khirbat Tha‘lā’; Khirbat Thala', 'is_in': 'Jordan, الأردن', 'name': 'خربة ثعلاء', 'name:ar': 'خربة ثعلاء', 'name:de': 'Khirbat Thala', 'name:en': 'Khirbat Thala', 'name:fr': 'Khirbat Thala', 'place': 'village'}"
JOR-632B11138086-343B13317935-X-250341,Ar Raqīm,"{'int_name': 'El Rajib; Al Rajib', 'is_in': 'Jordan, الأردن', 'name': 'الرجيب', 'name:ar': 'الرجيب', 'name:de': 'Al Rajib', 'name:en': 'Al Rajib', 'name:fr': 'Al Rajib', 'place': 'village'}"
JOR-632B11138086-343B13317935-X-250341,Ar Raqīm,"{'int_name': 'Sehab', 'is_in': 'Jordan, الأردن', 'name': 'سحاب', 'name:ar': 'سحاب', 'name:de': 'Sehab', 'name:en': 'Sehab', 'name:fr': 'Sehab', 'name:ml': 'സഹാബ്', 'place': 'town'}"
JOR-632B11138086-343B46800022-X-11254322,Al Suwaysah,"{'name': 'صلخد', 'place': 'village'}"
JOR-632B11138086-343B46800022-X-11254322,Al Suwaysah,"{'name': 'المعليق', 'place': 'village'}"
JOR-632B77728443-343B11409548-X-248505,Irkhaym,"{'int_name': 'Marḩabā; Marhaba', 'is_in': 'Jordan, الأردن', 'name': 'مرحبا', 'name:ar': 'مرحبا', 'name:de': 'Marhaba', 'name:en': 'Marhaba', 'name:fr': 'Marhaba', 'place': 'village'}"
JOR-632B77728443-343B11409548-X-248505,Irkhaym,"{'int_name': 'Irkheim; Khirbat Rukheim', 'is_in': 'Jordan, الأردن', 'name': 'خربة رخيم', 'name:ar': 'خربة رخيم', 'name:de': 'Irkheim', 'name:en': 'Irkheim', 'name:fr': 'Irkheim', 'place': 'village'}"
JOR-632B98972752-343B25972086-X-250721,Al Fayḑah,"{'int_name': 'Al Feida', 'is_in': 'Jordan, الأردن', 'name': 'الفيضة', 'name:ar': 'الفيضة', 'name:de': 'Al Feida', 'name:en': 'Al Feida', 'name:fr': 'Al Feida', 'place': 'village'}"
JOR-632B98972752-343B25972086-X-250721,Al Fayḑah,"{'int_name': 'Maḩaţţat al Jufūr; Mahattat al Jufur', 'is_in': 'Jordan, الأردن', 'name': 'محطة الجوفر', 'name:ar': 'محطة الجوفر', 'name:de': 'Mahattat al Jufur', 'name:en': 'Mahattat al Jufur', 'name:fr': 'Mahattat al Jufur', 'place': 'village'}"
JOR-632B48316240-343B32842703-X-251031,Umm aş Şalīḩ,"{'int_name': 'El Sukhne; Al Sukhne', 'is_in': 'Jordan, الأردن', 'name': 'السخنة', 'name:ar': 'السخنة', 'name:de': 'Al Sukhne', 'name:en': 'Al Sukhne', 'name:fr': 'Al Sukhne', 'place': 'village'}"
JOR-632B48316240-343B32842703-X-251031,Umm aş Şalīḩ,"{'name': 'ام صليح', 'place': 'village'}"
JOR-632B48316240-343B32842703-X-251031,Umm aş Şalīḩ,"{'name': 'الهاشمية الزرقاء', 'place': 'village'}"
JOR-632B68275430-343B11419780-X-11242593,Al Manshīyah,"{'name': 'المشرفة', 'place': 'village'}"
JOR-632B68275430-343B11419780-X-11242593,Al Manshīyah,"{'name': 'العالية', 'place': 'village'}"
JOR-632B48316240-343B14208622-X-11542714,Ḩayy ath Thawrah al ‘Arabīyah al Kubrá,"{'int_name': 'Awajān esh Sharqi; Awajan al Sharqi', 'is_in': 'Jordan, الأردن', 'name': 'Awajan al Sharqi - عوجان الشرقي', 'name:ar': 'عوجان الشرقي', 'name:de': 'Awajan al Sharqi', 'name:en': 'Awajan al Sharqi', 'name:fr': 'Awajan al Sharqi', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-11129568,As Saqī,"{'name': 'المخيبة التحتا', 'place': 'village'}"
JOR-632B82459032-343B42176953-X-247280,Al Miḑmār,"{'int_name': '‘Ayn al Bāshā; Ayn al Basha', 'name': 'عين الباشا', 'name:ar': 'عين الباشا', 'name:de': 'Ayn al Basha', 'name:en': 'Ayn al Basha', 'name:fr': 'Ayn al Basha', 'place': 'town'}"
JOR-632B82459032-343B42176953-X-247280,Al Miḑmār,"{'int_name': 'Rujm el Miḍhmār; Rujm al Midhmar', 'name': 'رجم المضمار', 'name:ar': 'رجم المضمار', 'name:de': 'Rujm al Midhmar', 'name:en': 'Rujm al Midhmar', 'name:fr': 'Rujm al Midhmar', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-249505,Faw‘arah,"{'name': 'فوعرا', 'place': 'village'}"
JOR-632B71649373-343B81702999-X-8436677,Ad-disi,"{'GNS:id': '10509542', 'name': 'الديسة', 'name:en': 'Ad Dīsah', 'name:fr': 'Disah', 'place': 'village', 'source': 'GNS', 'wikidata': 'Q33763450'}"
JOR-632B48316240-343B14208622-X-11542739,Ḩayy Ramzī,"{'int_name': 'az-Zarqa;Al Zarqa;ez-Zerga;Zarqa;Zarka;Al Zarka', 'name': 'الزرقاء\u200e', 'name:ar': 'الزرقاء\u200e', 'name:de': 'Zarka', 'name:en': 'Zarqa', 'name:es': 'Zarqa', 'name:et': 'Az-Zarqā’', 'name:fr': 'Zarka', 'name:hi': 'ज़ार्का', 'name:ml': 'സർഖ', 'name:ru': 'Эз-Зарка', 'place': 'city', 'population': '395227', 'wikidata': 'Q148062', 'wikipedia': 'en:Zarqa'}"
JOR-632B98972752-343B93869049-X-248572,Al Qaşabah,"{'int_name': 'Khirbat Abū es Sūs; Khirbat Abu al Sus', 'is_in': 'Jordan, الأردن', 'name': 'خربة أبو الصوص', 'name:ar': 'خربة أبو الصوص', 'name:de': 'Khirbat Abu al Sus', 'name:en': 'Khirbat Abu al Sus', 'name:fr': 'Khirbat Abu al Sus', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-248564,Khirbat ‘Afnā,"{'int_name': 'Khirbat Shīn; Khirbat Shin', 'is_in': 'Jordan, الأردن', 'name': 'خربة شين', 'name:ar': 'خربة شين', 'name:de': 'Khirbat Shin', 'name:en': 'Khirbat Shin', 'name:fr': 'Khirbat Shin', 'place': 'village'}"
JOR-632B11138086-343B46800022-X-11254323,Zabdah,"{'name': 'صلخد', 'place': 'village'}"
JOR-632B11138086-343B46800022-X-11254323,Zabdah,"{'name': 'زبدة', 'place': 'village'}"
JOR-632B11138086-343B46800022-X-11254323,Zabdah,"{'name': 'ام نجاصة', 'place': 'village'}"
JOR-632B11138086-343B46800022-X-11254323,Zabdah,"{'name': 'البجيع', 'place': 'village'}"
JOR-632B82459032-343B42176953-X-11266457,Bāb ‘Ammān,"{'int_name': '‘Ayn al Bāshā; Ayn al Basha', 'name': 'عين الباشا', 'name:ar': 'عين الباشا', 'name:de': 'Ayn al Basha', 'name:en': 'Ayn al Basha', 'name:fr': 'Ayn al Basha', 'place': 'town'}"
JOR-632B68275430-343B93634177-X-11241731,At Taym,"{'name': 'التيم', 'name:fr': 'Tim', 'place': 'village'}"
JOR-632B77728443-343B35813939-X-246943,Şaydūr,"{'name': 'صيدور', 'place': 'village'}"
JOR-632B77728443-343B74111669-X-246372,Umm al Jadāyil,"{'name': 'حور', 'place': 'village'}"
JOR-632B77728443-343B54099878-X-250410,An Nu‘ayyimah,"{'int_name': ""En Nu‘eiyīma; An Nu'ayyimah; Al Nueiyima"", 'is_in': 'Jordan, الأردن', 'name': 'النعيمة', 'name:ar': 'النعيمة', 'name:de': 'Al Nueiyima', 'name:en': 'Al Nueiyima', 'name:fr': 'Al Nueiyima', 'place': 'town'}"
JOR-632B40598658-343B60908809-X-12141912,Thughrat ‘Uşfūr,"{'int_name': 'Khirbat ‘Aṣfūr; Khirbat Asfur', 'is_in': 'Jordan, الأردن', 'name': 'خربة عصفور', 'name:ar': 'خربة عصفور', 'name:de': 'Khirbat Asfur', 'name:en': 'Khirbat Asfur', 'name:fr': 'Khirbat Asfur', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-12141912,Thughrat ‘Uşfūr,"{'name': 'المجر', 'place': 'village'}"
JOR-632B82459032-343B17003955-X-248222,Tall al Manţaḩ,"{'int_name': 'Hasan el Falāh; Hasan al Falah', 'is_in': 'Jordan, الأردن', 'name': 'حسن الفلاح', 'name:ar': 'حسن الفلاح', 'name:de': 'Hasan al Falah', 'name:en': 'Hasan al Falah', 'name:fr': 'Hasan al Falah', 'place': 'village'}"
JOR-632B82459032-343B17003955-X-248222,Tall al Manţaḩ,"{'int_name': 'Sulaymān an Nāşir; Sulayman al Nasir; Suleiman al Nasir', 'is_in': 'Jordan, الأردن', 'name': 'سليمان الناصر', 'name:ar': 'سليمان الناصر', 'name:de': 'Sulayman al Nasir', 'name:en': 'Sulayman al Nasir', 'name:fr': 'Sulayman al Nasir', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-11056635,Al Ḩarīr,"{'int_name': 'Khirbat ‘Ābūn; Khirbat Abun', 'is_in': 'Jordan, الأردن', 'name': 'خربة عابون', 'name:ar': 'خربة عابون', 'name:de': 'Khirbat Abun', 'name:en': 'Khirbat Abun', 'name:fr': 'Khirbat Abun', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-11056635,Al Ḩarīr,"{'int_name': 'Zuḩīqah; Zuhiqah', 'is_in': 'Jordan, الأردن', 'name': 'زحيقة', 'name:ar': 'زحيقة', 'name:de': 'Zuhiqah', 'name:en': 'Zuhiqah', 'name:fr': 'Zuhiqah', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-11056635,Al Ḩarīr,"{'int_name': 'Gharandal', 'is_in': 'Jordan, الأردن', 'name': 'غرندل', 'name:ar': 'غرندل', 'name:de': 'Gharandal', 'name:en': 'Gharandal', 'name:fr': 'Gharandal', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-12142131,Umm al Khashab,"{'name': 'عين البستان', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-12142131,Umm al Khashab,"{'name': 'ام الخشب', 'place': 'village'}"
JOR-632B75121501-343B85919674-X-12142068,Al Birkah,"{'name': 'عقدة', 'place': 'village'}"
JOR-632B75121501-343B85919674-X-12142068,Al Birkah,"{'name': 'الحرث', 'name:fr': 'Al Harth', 'place': 'village', 'wikidata': 'Q33770385'}"
JOR-632B77728443-343B11409548-X-248579,Al Ashrafīyah,"{'name': 'الأشرفية', 'name:en': 'Ashrafiyah', 'name:fr': 'Ashrafiyah', 'place': 'village', 'wikidata': 'Q12183467'}"
JOR-632B82459032-343B95147523-X-11048881,Sowayma,"{'name': 'سويمة', 'place': 'village'}"
JOR-632B48316240-343B14208622-X-248514,Khirbat Khaww,"{'int_name': 'Khirbat Khaw', 'is_in': 'Jordan, الأردن', 'name': 'خربة خو', 'name:ar': 'خربة خو', 'name:de': 'Khirbat Khaw', 'name:en': 'Khirbat Khaw', 'name:fr': 'Khirbat Khaw', 'place': 'village'}"
JOR-632B48316240-343B14208622-X-248514,Khirbat Khaww,"{'name': 'مدينة الشرق', 'name:en': 'Orient City', 'name:fr': 'Madinat Al-Sharq', 'place': 'town'}"
JOR-632B48316240-343B14208622-X-248514,Khirbat Khaww,"{'name': 'الهاشمية الزرقاء', 'place': 'village'}"
JOR-632B11138086-343B20256804-X-11254068,Al Firdaws,"{'name': 'دابوق', 'name:ar': 'دابوق', 'name:en': 'Dabouq', 'name:fr': 'Dabouq', 'place': 'town', 'wikidata': 'Q6767330'}"
JOR-632B40598658-343B60908809-X-11264109,Iskān al Qabū,"{'int_name': 'Khirbat Najdah', 'name': 'خربة نجدة', 'name:ar': 'خربة نجدة', 'name:de': 'Khirbat Najdah', 'name:en': 'Khirbat Najdah', 'name:fr': 'Khirbat Najdah', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-11264109,Iskān al Qabū,"{'name': 'نجدة', 'place': 'village'}"
JOR-632B71649373-343B81702999-X-250462,Al Quwayrah,"{'int_name': 'Al Ḩumaymah al Jadīdah; Al Humaymah al Jadidah', 'is_in': 'Jordan, الأردن', 'name': 'الحميمة الجديدة', 'name:ar': 'الحميمة الجديدة', 'name:de': 'Al Humaymah al Jadidah', 'name:en': 'Al Humaymah al Jadidah', 'name:fr': 'Al Humaymah al Jadidah', 'place': 'village'}"
JOR-632B71649373-343B81702999-X-250462,Al Quwayrah,"{'name': 'القويرة', 'name:ar': 'القويرة', 'name:de': 'Al Quweira', 'name:en': 'Al Quweira', 'name:fr': 'Al Quweira', 'place': 'town', 'wikidata': 'Q12191565', 'wikipedia': 'ar:القويرة'}"
JOR-632B81527021-343B72336194-X-7015854,Aḑibā‘ah,"{'name': 'ارحاب', 'name:en': 'Arhab', 'name:fr': 'Arhab', 'place': 'village', 'wikidata': 'Q33766257'}"
JOR-632B77728443-343B53886185-X-11129562,Wādī ar Rayyān,"{'int_name': 'Kerkeime; Kurkumah', 'is_in': 'Jordan, الأردن', 'name': 'كركمة', 'name:ar': 'كركمة', 'name:de': 'Kerkeime', 'name:en': 'Kerkeime', 'name:fr': 'Kerkeime', 'place': 'village'}"
JOR-632B77728443-343B53886185-X-11129562,Wādī ar Rayyān,"{'name': 'وادي اليابس', 'place': 'village'}"
JOR-632B75121501-343B62933874-X-12142256,Dayr aş Şimādīyah ash Shamālī,"{'name': 'دير صمادية شمالي', 'place': 'village'}"
JOR-632B68275430-343B11419780-X-247936,Mukāwir,"{'name': 'Muqawir', 'place': 'hamlet'}"
JOR-632B68275430-343B11419780-X-247936,Mukāwir,"{'int_name': 'Mukāwir; Mukawir', 'is_in': 'Jordan, الأردن', 'name': 'المكاور', 'name:ar': 'المكاور', 'name:de': 'Mukawir', 'name:en': 'Mukawir', 'name:fr': 'Mukawir', 'place': 'village'}"
JOR-632B68275430-343B11419780-X-247936,Mukāwir,"{'name': 'الزارة', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-7015861,Al Hāshimīyah al Janūbīyah,"{'int_name': 'Al Hāshimīyah al Janūbīyah; Al Hashimiyah al Janubiyah', 'is_in': 'Jordan, الأردن', 'name': 'الهاشمية الجنوبية', 'name:ar': 'الهاشمية الجنوبية', 'name:de': 'Al Hashimiyah al Janubiyah', 'name:en': 'Al Hashimiyah al Janubiyah', 'name:fr': 'Al Hashimiyah al Janubiyah', 'place': 'village'}"
JOR-632B40598658-343B60908809-X-11264486,Al Qaşabah,"{'name': 'جبة', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-249230,Ḩarīmā,"{'int_name': 'Maru', 'is_in': 'Jordan, الأردن', 'name': 'مرو', 'name:ar': 'مرو', 'name:de': 'Maru', 'name:en': 'Maru', 'name:fr': 'Maru', 'place': 'village'}"
JOR-632B77728443-343B93615180-X-249230,Ḩarīmā,"{'name': 'حريما', 'place': 'village'}"
JOR-632B97166968-343B76118434-X-246811,Shuqayrā ash Sharqīyah,"{'is_in': 'Jordan, الأردن', 'name': 'شقيرا الشرقية', 'name:ar': 'شقيرا الشرقية', 'name:de': 'Shaqira al Sharkiya', 'name:en': 'Shaqira al Sharqiya', 'name:fr': 'Shaqira al Sharqiya', 'place': 'village'}"
JOR-632B71649373-343B81702999-X-7031361,Munayshīr,"{'name': 'منيشير', 'name:ar': 'منيشير', 'name:en': 'Munayshīr', 'name:fr': 'Mneeshir', 'place': 'city', 'wikidata': 'Q33763435', 'wikipedia': 'ar:منيشير (العقبة)', 'wikipedia:ar': 'منيشير (العقبة)'}"
JOR-632B71649373-343B81702999-X-7031361,Munayshīr,"{'GNS:id': '10509539', 'name': 'الغال', 'name:ar': 'الغال', 'name:en': 'Al Ghāl', 'place': 'hamlet', 'source': 'GNS'}"
JOR-632B67270147-343B92100815-X-246640,Suwaymirah,"{'is_in': 'Jordan, الأردن', 'name': 'سويمرة', 'name:ar': 'سويمرة', 'place': 'village'}"
JOR-632B67270147-343B92100815-X-246640,Suwaymirah,"{'int_name': 'Al Qurayn', 'is_in': 'Jordan, الأردن', 'name': 'القرين', 'name:ar': 'القرين', 'name:de': 'Al Qurayn', 'name:en': 'Al Qurayn', 'name:fr': 'Al Qurayn', 'place': 'village'}"
JOR-632B77728443-343B11409548-X-248558,Khirbat al Ḩāwī,"{'int_name': 'El Hāwi; Al Hawi', 'is_in': 'Jordan, الأردن', 'name': 'الحاوي', 'name:ar': 'الحاوي', 'name:de': 'Al Hawi', 'name:en': 'Al Hawi', 'name:fr': 'Al Hawi', 'place': 'village'}"
JOR-632B97166968-343B98593623-X-7015869,Al Ma‘mūrah,"{'int_name': 'Al Maamura', 'is_in': 'Jordan, الأردن', 'name': 'المعمورة', 'name:ar': 'المعمورة', 'name:de': 'Al Maamura', 'name:en': 'Al Maamura', 'name:fr': 'Al Maamura', 'place': 'village'}"
JOR-632B81527021-343B72336194-X-250943,‘Ābūr,"{'int_name': 'Khirbat ‘Ābūn; Khirbat Abun', 'is_in': 'Jordan, الأردن', 'name': 'خربة عابون', 'name:ar': 'خربة عابون', 'name:de': 'Khirbat Abun', 'name:en': 'Khirbat Abun', 'name:fr': 'Khirbat Abun', 'place': 'village'}"
JOR-632B98972752-343B93869049-X-249136,Ḩayyān al Mushrif,"{'int_name': 'Ḥaiyān el Mushrif; Haiyan al Mushrif', 'is_in': 'Jordan, الأردن', 'name': 'حيان المشرف', 'name:ar': 'حيان المشرف', 'name:de': 'Haiyan al Mushrif', 'name:en': 'Haiyan al Mushrif', 'name:fr': 'Haiyan al Mushrif', 'place': 'village'}"
JOR-632B98972752-343B93869049-X-249136,Ḩayyān al Mushrif,"{'int_name': 'Ḩayyān ar Ruwaybiḑ ash Sharqī; Hayyan al Ruwaybid al Sharqi', 'is_in': 'Jordan, الأردن', 'name': 'حيان الرويبد الشرقي', 'name:ar': 'حيان الرويبد الشرقي', 'name:de': 'Hayyan al Ruwaybid al Sharqi', 'name:en': 'Hayyan al Ruwaybid al Sharqi', 'name:fr': 'Hayyan al Ruwaybid al Sharqi', 'place': 'village'}"
JOR-632B48316240-343B14208622-X-246966,Şarrūt,"{'int_name': 'Şarrūt; Sarrut', 'is_in': 'Jordan, الأردن', 'name': 'صروت', 'name:ar': 'صروت', 'name:de': 'Sarrut', 'name:en': 'Sarrut', 'name:fr': 'Sarrut', 'place': 'village'}"
JOR-632B48316240-343B14208622-X-246966,Şarrūt,"{'name': 'ام البيار', 'place': 'village'}"
